page,item_name,score,review
https://www.pcmag.com/categories/laptops/brands/asus?page=5,Toshiba Kirabook Review,3.5,"The Toshiba Kirabook ultrabook has a breathtaking screen. However, that screen doesn't necessarily justify the system's high price point."
https://www.pcmag.com/categories/laptops/brands/asus?page=5,Lenovo IdeaPad Z400 Touch Review,4.0,The Lenovo IdeaPad Z400 Touch is a desktop replacement laptop with plenty of great features that make it stand out from the crowd: namely performance and features that help ease the replacement of an older laptop.
https://www.pcmag.com/categories/laptops/brands/asus?page=5,HP Pavilion G6-2248CA Review,3.5,The HP Pavilion G6-2248CA is a full-featured laptop with good battery life and a low price. But performance is mediocre even for a budget laptop.
https://www.pcmag.com/categories/laptops/brands/asus?page=5,Asus VivoBook S56CA-DH31-CA Review,3.0,"Although the Asus VivoBook S56CA-DH31-CA boasts an integrated DVD burner, reasonable price tag, and generous two-year warranty, its subpar keyboard and average performance hold it back from ultrabook greatness."
https://www.pcmag.com/categories/laptops/brands/asus?page=3,Asus TUF Gaming FX504G Review,3.5,"The Asus TUF Gaming FX504G pairs a 1080p IPS display and GeForce GTX 1050 Ti power at an aggressive price. It's a solid budget gaming laptop, but suffers from short battery life."
https://www.pcmag.com/categories/laptops/brands/asus?page=3,Asus ZenBook UX331UN Review,4.0,"Thanks to its trifecta of light weight, good graphics performance, and an affordable price, the Asus ZenBook UX331UN is an easy ultraportable laptop to recommend."
https://www.pcmag.com/categories/laptops/brands/asus?page=3,Asus ZenBook Flip 14 (UX461UN)  Review,4.0,"A 14-inch screen and dedicated graphics make the Asus ZenBook Flip 14 convertible 2-in-1 a rarity worth checking out, though don't expect to play the latest titles at the highest-quality settings."
https://www.pcmag.com/categories/laptops/brands/asus?page=3,Asus ROG Strix Hero Edition (GL503VM) Review,3.5,"The Asus Strix Hero Edition is an all-around capable midrange laptop made for MOBA gamers, delivering 60fps HD gaming at 120Hz without busting your budget."
https://www.pcmag.com/categories/laptops/brands/asus?page=3,Asus ZenBook UX430U Review,4.0,"The sleek but affordable Asus UX430U packs an Intel Core i7 and a sharp 14-inch full HD display, making it a powerful ultraportable that won't break the bank. "
https://www.pcmag.com/categories/laptops/brands/asus?page=3,Asus Chromebook Flip C101PA Review,3.5,"The Asus Chromebook Flip C101PA is a capable and likable convertible, but you'll find yourself squinting and zooming to read its 10.1-inch screen and typing gingerly on its downsized keyboard."
https://www.pcmag.com/categories/laptops/brands/asus?page=3,Asus VivoBook S510 Review,3.5,"Asus' VivoBook S510 is both lightweight (3.7 pounds) and light on your wallet ($799). It doesn't blow away more costly desktop-replacement laptops, but it'll serve cash-strapped buyers well.
"
https://www.pcmag.com/categories/laptops/brands/asus?page=3,Asus ZenBook UX330 Review,4.0,"We could wish for a few enhancements to the 13.3-inch Asus ZenBook UX330, but we know a good deal when we see one. Bonus: This ultraportable passes our productivity and battery tests with flying colors."
https://www.pcmag.com/categories/laptops/brands/asus?page=3,Asus Chromebook Flip C213SA Review,4.0,"Students or parents looking for a laptop that will survive an intense day at school will like the Chromebook Flip C213SA's all-day battery life, sturdy build, and multiple viewing modes."
https://www.pcmag.com/categories/laptops/brands/asus?page=3,Acer Switch 7 Black Edition Preview,3.0,"The Switch 7 Black Edition looks to be a thoughtfully designed, powerfully equipped detachable tablet that can give Microsoft's Surface a run for its money."
https://www.pcmag.com/categories/laptops/brands/asus?page=3,Asus ZenBook 3 Deluxe (UX490UA) Review,4.0,"The Asus ZenBook 3 Deluxe is the thinnest 14-inch ultraportable laptop we've seen yet, but whiny fan noise and short battery life spoil the deal. "
https://www.pcmag.com/categories/laptops/brands/asus?page=3,Asus VivoBook W202 Review,4.0,"The Windows 10 S-powered Asus VivoBook W202 is a rugged budget ultraportable notebook that packs enough power for the classroom, as long as you can overlook the stodgy design."
https://www.pcmag.com/categories/laptops/brands/asus?page=3,Asus ROG Zephyrus (GX501VI) Review,4.0,"Thanks to Nvidia's Max-Q initiative and a clever design, the Asus ROG Zephyrus is the new benchmark for powerful, thin gaming laptops."
https://www.pcmag.com/categories/laptops/brands/asus?page=3,Asus F556UA-AB32 Review,3.0,The Asus F556UA-AB32 is a capable 15-inch desktop-replacement laptop that offers respectable features and performance for its under-$400 price.
https://www.pcmag.com/categories/laptops/brands/asus?page=3,Asus ROG Strix GL753V Review,4.5,"The Asus ROG Strix GL753V is a reasonably priced entry point to Pascal graphics and performance. This gaming laptop includes plenty of storage and port options, but doesn't physically look or feel worth its price."
https://www.pcmag.com/categories/laptops/brands/asus?page=3,Asus Chromebook Flip (C302CA-DHM4) Review,4.0,"The Asus Chromebook Flip (C302CA-DHM4) might be more expensive than the average chromebook, but its rich selection of features makes it well worth the extra money."
https://www.pcmag.com/categories/laptops/brands/asus?page=3,Asus ZenBook 3 (UX390UA) Review,4.0,"Although it's one of the thinnest and lightest laptops we've seen, the slick Asus ZenBook 3 still manages to deliver outstanding battery life and performance with its Intel ""Kaby Lake"" Core i7 processor."
https://www.pcmag.com/categories/laptops/brands/asus?page=3,Asus ROG G752VS-XB78K Overclocked Edition Review,4.0,"Thanks to Nvidia's latest Pascal-based graphics, the Asus ROG G752-XB78K laptop delivers desktop-level gaming performance."
https://www.pcmag.com/categories/laptops/brands/asus?page=3,Asus VivoBook E403SA-US21 Review,3.5,The Asus VivoBook E403SAUS21 is an inexpensive yet fully featured laptop with lots of extras.
https://www.pcmag.com/categories/laptops/brands/asus?page=4,Asus Zenbook Pro UX501VW-DS71T  Review,4.0,"The Asus Zenbook Pro UX501VW-DS71T is an excellent desktop-replacement laptop with a fast SSD and strong performance, and it costs less than much of the competition. "
https://www.pcmag.com/categories/laptops/brands/asus?page=4,Asus ROG G752VT-DH72 Review,3.5,"The Asus ROG G752VT-DH72 is a big, powerful gaming laptop that's priced well relative to its features and performance. It's not the fastest system in the category, but it's affordable and lets you plays demanding games smoothly."
https://www.pcmag.com/categories/laptops/brands/asus?page=4,Asus ZenBook UX305CA Review,4.0,"The Asus ZenBook UX305CA is a well-made midrange ultraportable with an aluminum body, a full HD touch screen, good performance, and plenty of features at a very affordable price."
https://www.pcmag.com/categories/laptops/brands/asus?page=4,Asus Transformer Book Flip TP200SA Review,3.5,The Asus Transformer Book Flip TP200SA is a versatile convertible-hybrid laptop with a sturdy design and solid port options.
https://www.pcmag.com/categories/laptops/brands/asus?page=4,Asus Chromebook Flip (C100PA-DB02) Review,4.5,"The Asus Chromebook Flip (C100PA-DB02) blends the best elements from other designs into a single Chrome-based laptop with a slick, convertible form factor, fast performance, all-day battery life, and an affordable price."
https://www.pcmag.com/categories/laptops/brands/asus?page=4,Asus ZenBook Pro UX501J-DS71T Review,4.0,"The Asus Zenbook Pro UX501J-DS71T is a premium desktop-replacement laptop that not only offers category-leading performance in most tests, but does so for a very affordable price."
https://www.pcmag.com/categories/laptops/brands/asus?page=4,Asus ROG G501J-DS71 Review,3.0,"The Asus ROG G501J-DS71 is the latest midrange gaming laptop in the company's Republic of Gamers line. It's the first model to sport a new thin and light design, but has some rough spots that need work."
https://www.pcmag.com/categories/laptops/brands/asus?page=4,Asus Zenbook UX305FA-ASM1 Review,3.5,"With its ultraslim profile, the Asus Zenbook UX305FA-ASM1 midrange ultraportable certainly redefines the concept of thin. Unfortunately, its performance isn't as impressive."
https://www.pcmag.com/categories/laptops/brands/asus?page=4,Asus ROG G751JY-DH72X Review,4.0,"It may not have absolute top gaming benchmark scores, but the Asus ROG G751JY-DH72X is a competitive high-end gaming laptop that outclasses its rivals on features and price."
https://www.pcmag.com/categories/laptops/brands/asus?page=4,Asus Zenbook NX500 Review,4.0,"The Asus Zenbook NX500 is a premium desktop-replacement laptop with an impressive 4K display, great sound, and strong performance, but it carries a hefty price."
https://www.pcmag.com/categories/laptops/brands/asus?page=4,Asus Chromebook C300 (C300MA-DB01) Review,4.0,The Asus Chromebook C300 is a low-cost laptop with a relatively large 13.3-inch screen and excellent battery life.
https://www.pcmag.com/categories/laptops/brands/asus?page=4,Asus C200 Chromebook Review,3.5,"The Asus C200 Chromebook has a new Intel processor and 802.11ac Wi-Fi for fast, robust Web connectivity. It's a solid basic computer for those who prefer the laptop form factor to tablets."
https://www.pcmag.com/categories/laptops/brands/asus?page=4,Asus ROG G750JZ-XS72 Review,4.0,"The Asus ROG G750JZ-XS72 delivers high-end gaming performance, and it comes at a high-end price."
https://www.pcmag.com/categories/laptops/brands/asus?page=4,Lenovo Yoga 2 11 Review,3.0,"The Lenovo Yoga 2 11 is an inexpensive evolution of the convertible hybrid laptop. Its $500 purchase price is a sweet spot for consumers, but there are even less expensive choices from other PC makers."
https://www.pcmag.com/categories/laptops/brands/asus?page=4,HP Pavilion 11t-n000 x360 Review,3.5,"The HP Pavilion x360 is a convertible hybrid laptop that flips its touch screen around to act like a slate tablet. It has an entry-level price, making it a good system for the Windows 8 novice."
https://www.pcmag.com/categories/laptops/brands/asus?page=4,Asus Transformer Book Trio Review,2.5,"The Asus Transformer Book Trio is an intriguing concept that weds an Android tablet and a Windows PC, but the ambitious 3-in-1 design falls short."
https://www.pcmag.com/categories/laptops/brands/asus?page=4,Lenovo IdeaPad Yoga 2 Pro Review,4.0,The Lenovo IdeaPad Yoga 2 Pro hybrid ultrabook addresses some of the shortcomings of the previous iteration. But it is still a bit too heavy to replace both a clamshell notebook and a slate tablet.
https://www.pcmag.com/categories/laptops/brands/asus?page=4,Dell Venue 8 Pro Review,4.0,"The Dell Venue 8 Pro is a Windows 8.1 entry-level tablet that certainly corrects the problems that can crop up when from using mobile tablets like the iPad or Google Nexus families. But is it a replacement for a Windows laptop PC? On that, we're not so sure."
https://www.pcmag.com/categories/laptops/brands/asus?page=4,HP Envy TouchSmart 15t-j100 Quad Edition Review,3.5,The HP TouchSmart 15t-j100 Quad Edition gives you the power of a multimedia desktop in a semi-portable laptop. It's a good way to get your toes wet in the Windows 8.1 pool.
https://www.pcmag.com/categories/laptops/brands/asus?page=4,Asus Zenbook VX51VZ-XB71 Review,3.0,"The Asus Zenbook VX51VZ-XB71 is a power user system with a higher than 1080p HD resolution display, but a lack of touch support and lackluster battery life means that this laptop is more of a semi-portable all-in-one desktop."
https://www.pcmag.com/categories/laptops/brands/asus?page=6,Asus VivoBook X202E-BH91T-CB Review,3.5,"With its tiny chassis, touch screen, and affordable price tag, the Asus VivoBook X202E-BH91T-CB gives users a decent alternative to ultrabooks and tablets, though it can't do much beyond daily computing tasks."
https://www.pcmag.com/categories/laptops/brands/asus?page=6,Acer Aspire S7-191-6640 Review,4.0,The Acer Aspire S7-191-6640 is a road warrior's dream machine. It has full ultrabook power in a system that can actually be used on an airline tray table. In Coach.
https://www.pcmag.com/categories/laptops/brands/asus?page=6,Asus VivoBook S500CA-DS51t Review,3.5,"The Asus VivoBook S500CA-DS51t's trim chassis, responsive touch screen, and reasonable price tag work together to create to an affordable Windows 8 experience, but its disappointing keyboard/ touchpad duo and so-so battery life hold it back."
https://www.pcmag.com/categories/laptops/brands/asus?page=6,Lenovo IdeaPad Yoga 11 Review,3.5,"The Lenovo IdeaPad Yoga 11 is a good Windows RT convertible to have around if you want a tablet-like experience, but absolutely need a keyboard. Its flips and acrobatics help usability, but ultimately this is a laptop with a good mix of tablet functionality."
https://www.pcmag.com/categories/laptops/brands/asus?page=6,Dell Inspiron 17-3721  Review,4.0,"A large screen, good performance, nice price, and user-friendly features give the Dell Inspiron 17-3721 budget laptop a leg up on the competition."
https://www.pcmag.com/categories/laptops/brands/asus?page=6,Dell XPS 13-MLK  Review,4.0,"The new Dell XPS 13-MLK ultrabook is made for ultimate portability. Its combination of multimedia prowess, a 1080p screen, and a compact chassis make it a great choice for the power user on the go."
https://www.pcmag.com/categories/laptops/brands/asus?page=6,MSI GX60 1AC-021US Review,4.0,"When you're faced with a choice of overall performance vs. gaming performance on a budget, the MSI GX60 1AC-021US is a great entry-level system for the gamer on a budget."
https://www.pcmag.com/categories/laptops/brands/asus?page=6,HP Pavilion Sleekbook 15z-b000 Review,3.5,"The HP Pavilion Sleekbook 15z-b000 is a decent ""round the house"" ultraportable laptop, but please keep the AC adapter handy if you surf the Web unplugged."
https://www.pcmag.com/categories/laptops/brands/asus?page=6,HP Spectre XT TouchSmart Ultrabook 15-4010nr Review,4.0,"If you share your household with Mac users, the HP Spectre XT TouchSmart 15-4010nr is a good buy if you absolutely need Windows 8 and need to trade files. It's a decent large-screen performance ultrabook made better with the addition of a Thunderbolt port."
https://www.pcmag.com/categories/laptops/brands/asus?page=6,Asus Zenbook Prime Touch UX31A-BHI5T Review,4.0,"With its brilliant, touch-enabled screen, incredibly thin design, great battery life, and $1,100 price tag, the Asus Zenbook Prime Touch UX31A-BHI5T is the ultrabook to beat."
https://www.pcmag.com/categories/laptops/brands/asus?page=6,Asus VivoTab Smart ME400C Review,3.0,"The Asus VivoTab Smart ME400C is aimed at the budget shopper who wants a full Windows 8 slate tablet, but it won't replace your laptop."
https://www.pcmag.com/categories/laptops/brands/asus?page=6,Asus ZenBook UX51Vz-DH71 Review,4.0,"The Asus ZenBook UX51Vz-DH71 is a power users' ultraportable, with a quad-core CPU and high-end 3D graphics. Middling battery life and ""only"" a 1080p screen keep if from earning our top honors."
https://www.pcmag.com/categories/laptops/brands/asus?page=6,Vizio 14-Inch Thin + Light (CT14-A4) Review,3.5,"The Windows 8 update of the Vizio 14-inch Thin + Light CT14-A4 ultrabook brings an improved trackpad and Microsoft's new operating system, but a couple of familiar nits still keep the CT14-A4 from jumping to the top of our leaderboard"
https://www.pcmag.com/categories/laptops/brands/asus?page=6,Asus Taichi 21 Review,3.5,"The Asus Taichi 21 offers a unique dual-display design, but the end result is a good ultrabook combined with a middling tablet, at a fairly high price."
https://www.pcmag.com/categories/laptops/brands/asus?page=6,Asus VivoBook X202E-DH31T Review,3.5,"The Asus VivoBook X202E-DH31T budget ultraportable is an affordable alternative to touch ultrabooks, but takes some hits in performance and battery life."
https://www.pcmag.com/categories/laptops/brands/asus?page=6,Asus VivoBook S400CA-UH51 Review,4.0,The Asus VivoBook S400CA-UH51 is one of the least expensive ways to get a fully functional Windows 8 ultrabook. It's a touch-screen ultrabook that gets the pricing and feature set right.
https://www.pcmag.com/categories/laptops/brands/asus?page=6,Asus G75VW-DH72 Review,4.0,"The Asus G75VW-DH72 may not offer the best performance, but it puts a solid gaming laptop in your hands for under two grand."
https://www.pcmag.com/categories/laptops/brands/asus?page=6,Acer Aspire V5-571-6891 Review,4.0,"The Acer Aspire V5-571-6891 comes in as a price leader: under $500, yet it's a fully functional desktop replacement laptop rather than the stripped down netbook that you'd expect for so few ducats."
https://www.pcmag.com/categories/laptops/brands/asus?page=6,HP Pavilion dm4-2180us (Office Depot) Review,4.0,"As far as mainstream laptops go, the HP Pavilion dm4-2180us is a powerful one, and with a battery that lasts well over seven hours."
https://www.pcmag.com/categories/laptops/brands/asus?page=6,Samsung NP300E5A-A01UB  Review,4.0,"The Samsung NP300E5A-A01UB's performance, battery life, and features set is worth more than the price tag would indicate..If your budget is severely restricted to very inexpensive laptops, then the NP300E5A-A01UB is certainly worth a gander."
https://www.pcmag.com/categories/laptops/brands/asus,Asus ZenBook Duo 14 (2021) Review,4.0,"The 2021 edition of the Asus ZenBook Duo 14 improves on its predecessor with a slimmer build, new components, and helpful features, even though some compromises of the unique design remain."
https://www.pcmag.com/categories/laptops/brands/asus,Asus ROG Zephyrus Duo 15 (GX551) Review,4.0,"With AMD's and Nvidia's latest components joining the party, the dual-screen Asus ROG Zephyrus Duo 15 gaming laptop is now even more powerful, and it has a lower starting price. It's a joy for early adopters and streamers."
https://www.pcmag.com/categories/laptops/brands/asus,Asus VivoBook 11 (L203) Review,2.0,"There's no shame in having a low laptop budget, but the Windows-based, Celeron-powered Asus VivoBook 11 succeeds mainly as an argument for buying a Chromebook or tablet."
https://www.pcmag.com/categories/laptops/brands/asus,Asus TUF Dash F15 Review,3.5,"Asus' TUF Dash F15 churns out competitive frame rates without costing a fortune, thanks to all-new silicon: an Nvidia GeForce RTX 30 Series GPU, and an Intel ""Tiger Lake-H"" processor."
https://www.pcmag.com/categories/laptops/brands/asus,Asus ROG Flow X13 Review,4.0,"A quirky 2-in-1 convertible, the Asus ROG Flow X13 offers decent gaming performance, extraordinary speed on CPU-centric tasks (thanks to a fifth-generation AMD Ryzen 9 CPU), and as compact a chassis as you’ll find on any premium gaming laptop. Plus, a special RTX 3080 eGPU option can turbocharge your play."
https://www.pcmag.com/categories/laptops/brands/asus,Asus ROG Zephyrus S15 Review,4.0,"Gamers with deep pockets will adore the eight-core horsepower, 300Hz display, and Vegas-neon keyboard of Asus' ROG Zephyrus S15."
https://www.pcmag.com/categories/laptops/brands/asus,Asus TUF Gaming A17 Review,3.5,"Asus' giant-panel TUF Gaming A17 boasts a strong CPU and ample 1TB solid-state drive, but the disappointing display quality dents the otherwise impressive value of this 1080p gamer."
https://www.pcmag.com/categories/laptops/brands/asus,Asus ZenBook 14 (UX425JA) Review,4.0,"The Asus ZenBook 14 (UX425JA) is an affordable ultraportable with many charms, but buyers shouldn't give in to them until seeing its ""Tiger Lake"" replacement."
https://www.pcmag.com/categories/laptops/brands/asus,Asus ZenBook Flip S (UX371) Review,3.5,"The Asus ZenBook Flip S is a super-slick, super-portable 2-in-1 with a stunner of a 4K OLED touch display, but its design puts a damper on the performance of its Intel ""Tiger Lake"" CPU."
https://www.pcmag.com/categories/laptops/brands/asus,Asus ZenBook 13 (UX325EA) Review,4.0,"The Asus ZenBook 13, now with Intel’s 11th Generation ""Tiger Lake"" processors, continues to be an affordable option for seekers of a powerful ultraportable."
https://www.pcmag.com/categories/laptops/brands/asus,Asus ROG Zephyrus G14 AniMe Matrix Preview,3.5,"The Asus ROG Zephyrus G14 AniMe Matrix is a fun spin on an excellent gaming notebook, adding a customizable, dynamic LED grid to the laptop's lid. You've never seen anything like it, though the added cost dampens some of the “best value” mojo of the original G14."
https://www.pcmag.com/categories/laptops/brands/asus,Asus VivoBook Flip 14 (2020) Review,4.0,"The Asus VivoBook Flip 14 does a lot right for a convertible laptop, delivering top performance in its price tier, but its build and feature set fall behind some less expensive alternatives."
https://www.pcmag.com/categories/laptops/brands/asus,Asus ROG Zephyrus M15 (GU502LW) Review,3.5,"Boasting a trim design, high-end performance across a variety of games, and useful extra features, the Asus ROG Zephyrus M15 is an appealing 15-inch gaming laptop with few weak points at a fair price."
https://www.pcmag.com/categories/laptops/brands/asus,Asus ROG Strix Scar 17 (G732) Review,4.0,"A full-strength GeForce RTX 2080 Super GPU and a 300Hz panel lead the Asus ROG Strix Scar 17 to maxed-out gaming performance, but we wish the design were amped up as much as the parts."
https://www.pcmag.com/categories/laptops/brands/asus,Asus ROG Zephyrus Duo 15 (GX550) Review,3.5,"The twin-screen Asus ROG Zephyrus Duo 15 is the rare laptop that does something completely new, and executes it well. It's priced out of reach for the average user, but we applaud this peek into a possible future for gaming notebooks."
https://www.pcmag.com/categories/laptops/brands/asus,Asus ProArt StudioBook 15 Review,4.5,"Although it leaves out a few expected features, the Asus ProArt StudioBook 15 delivers good performance and a handsome 4K display at a reasonable price."
https://www.pcmag.com/categories/laptops/brands/asus,Asus VivoBook S15 (S533) Review,4.0,"The Asus VivoBook S15 is not only an excellent value for the price, but an excellent laptop all around. We found lots to love about this sleek, affordable notebook for everyday users."
https://www.pcmag.com/categories/laptops/brands/asus,Asus Chromebook Flip C436 Review,4.5,"The size of a 13-inch system, the 14-inch Asus Chromebook Flip C436 2-in-1 advances the state of the Chromebook art."
https://www.pcmag.com/categories/laptops/brands/asus,Asus ROG Zephyrus G14 Review,4.0,"The Asus ROG Zephyrus G14 is an excellent gaming laptop, impressively powered by AMD’s newest Ryzen Mobile CPU and Nvidia GeForce RTX graphics in a compact 14-inch body."
https://www.pcmag.com/categories/laptops/brands/asus?page=2,Asus ProArt StudioBook Pro 17 Review,4.0,"The Asus ProArt StudioBook Pro 17 is a visually impressive desktop replacement for creative pros. The combination of a six-core Xeon processor, Nvidia Quadro RTX graphics, and a gorgeous Pantone-validated display can handle just about any of your color-critical video editing or 3D rendering needs."
https://www.pcmag.com/categories/laptops/brands/asus?page=2,Asus ZenBook 13 (UX334) Review,4.0,Asus updates its 13.3-inch ultraportable with a new CPU and an innovative touchpad that serves as a second screen for shortcuts and accessory apps. It's a strong contender in a crowded field.
https://www.pcmag.com/categories/laptops/brands/asus?page=2,Asus ROG Mothership GZ700 Review,3.0,"The Asus ROG Mothership convertible gaming laptop works on paper, but given the enormous price tag, it demands too many practical concessions. It's a cool concept PC, but we can recommend it only to those with buckets of cash to burn on a novelty."
https://www.pcmag.com/categories/laptops/brands/asus?page=2,Asus ROG Zephyrus S GX502 Review,4.5,"The Asus ROG Zephyrus S GX502 is one of the slimmest, most versatile gaming laptops you can buy. With support for both G-Sync and Optimus, it's a high-power rig for play and a decent-battery one for productivity tasks."
https://www.pcmag.com/categories/laptops/brands/asus?page=2,Asus ROG Strix Scar III Review,3.5,"The 15.6-inch Asus ROG Strix Scar III holds appeal for fast-twitch gamers, but teaming a 240Hz display with entry-level Nvidia RTX graphics is not one of its best moves."
https://www.pcmag.com/categories/laptops/brands/asus?page=2,Asus ZenBook Pro Duo Review,4.0,"The Asus ZenBook Pro Duo is a thoughtful, albeit pricey, reinvention of the laptop, with a second screen in the keyboard base and an Intel Core i9 processor that should appeal to creative professionals with resource-intensive workflows."
https://www.pcmag.com/categories/laptops/brands/asus?page=2,Asus ROG Zephyrus M (GU502GV) Review,3.5,"The trim, light Asus ROG Zephyrus M (GU502GV) is a solid-enough gaming laptop all around, but for the price and performance as tested in our RTX 2060 config, it's not the top value we've seen."
https://www.pcmag.com/categories/laptops/brands/asus?page=2,Asus ZenBook 14 (UX433F) Review,4.0,"The Asus ZenBook 14 is an above-average ultraportable for professionals, with an extremely trim design and some little tweaks that make it pleasant to use and carry."
https://www.pcmag.com/categories/laptops/brands/asus?page=2,Asus ZenBook 15 (UX533) Review,3.5,"The Asus ZenBook 15 is a space-saving desktop replacement with skinny screen bezels and a comfy tilted keyboard, but its graphics performance will leave would-be gamers wanting more."
https://www.pcmag.com/categories/laptops/brands/asus?page=2,Asus ZenBook 13 (UX333) Review,4.0,The Asus ZenBook 13 is a classy Core i5 ultraportable that's priced aggressively. Even a slightly cramped keyboard can't keep it from an earnest recommendation.
https://www.pcmag.com/categories/laptops/brands/asus?page=2,Asus ROG Zephyrus S GX701 Review,3.5,"The big-screen Asus ROG Zephyrus S GX701 has its shortcomings, but it's hard to resist this GeForce RTX-based gaming laptop's frame-pushing prowess, advanced feature set, and sleek-looking design."
https://www.pcmag.com/categories/laptops/brands/asus?page=2,Asus Chromebook C523 Review,4.0,"With its sleek design and big 1080p touch screen, the 15.6-inch Asus Chromebook C523 is a unusual bargain: a budget-friendly big-screen Chromebook."
https://www.pcmag.com/categories/laptops/brands/asus?page=2,Asus ROG Zephyrus S Review,4.0,"The Zephyrus S is among the most portable gaming laptops you can buy, but short battery life means you can't stray far from an outlet. On the charger, though, it's an attractive and capable high-end machine."
https://www.pcmag.com/categories/laptops/brands/asus?page=2,Asus VivoBook S15 S530UA Review,4.0,"A svelte laptop with thin bezels, lots of color options, and a unique hinge design that keeps it running cool and quiet, the Asus VivoBook S15 is a winner for students and casual buyers alike."
https://www.pcmag.com/categories/laptops/brands/asus?page=2,Asus ZenBook S (UX391UA) Review,4.0,"From its chic dark-blue design to its comfortable tilted keyboard and crisp 4K display, the Asus ZenBook S represents a good deal on a good-looking ultrabook."
